Product Id,Product Type,Product,Type,Market Size,Market,State,Budget Sales,Budget Profit,Cogs,Profit,Sales,Total Expenses,Date
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,90,30,45,26,104,38,01/08/11 0:00
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,50,-10,29,-12,64,42,01/08/11 0:00
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,70,0,38,1,85,44,01/08/11 0:00
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,160,40,72,37,159,57,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,110,30,50,33,109,33,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,90,40,34,40,82,19,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,90,50,32,39,79,19,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,30,20,16,12,41,15,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,40,30,22,22,55,16,01/08/11 0:00
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,250,100,114,142,283,64,01/08/11 0:00
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,240,100,116,142,275,54,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,120,20,49,11,108,48,01/08/11 0:00
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,110,40,46,26,107,40,01/08/11 0:00
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,80,30,34,26,84,30,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,90,10,37,-15,88,59,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,340,120,145,112,288,60,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,110,50,47,57,125,35,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,130,70,63,87,153,26,01/08/11 0:00
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,70,10,36,28,89,32,01/08/11 0:00
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,90,10,44,-10,104,63,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,80,30,30,25,68,20,01/08/11 0:00
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,140,30,63,29,139,52,01/08/11 0:00
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,330,60,133,48,314,139,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,240,90,99,101,229,55,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,260,100,103,97,224,49,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,120,30,72,39,159,56,01/08/11 0:00
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,80,30,50,33,109,33,01/08/11 0:00
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,80,40,34,39,82,20,01/08/11 0:00
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,50,20,19,17,47,15,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,100,10,44,-11,104,64,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,90,20,42,22,97,37,01/08/11 0:00
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,210,90,90,104,223,56,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,50,20,30,25,68,20,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,100,30,63,28,139,53,01/08/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,170,70,103,97,224,49,01/08/11 0:00
11,Tea,Darjeeling,Regular,Major Market,East,Florida,120,60,46,61,113,22,01/08/11 0:00
13,Tea,Green Tea,Regular,Major Market,East,Florida,160,80,63,87,153,26,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,310,60,133,48,314,139,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,220,80,99,101,229,55,01/08/11 0:00
2,Coffee,Columbian,Regular,Major Market,East,Florida,270,120,114,144,283,63,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,260,100,116,141,275,55,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,80,20,49,12,108,47,01/08/11 0:00
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,50,20,22,22,55,16,01/08/11 0:00
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,40,20,16,12,41,15,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,100,20,37,8,104,58,01/08/11 0:00
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,280,100,145,113,288,60,01/08/11 0:00
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,630,560,52,777,658,46,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,60,10,38,1,85,44,01/08/11 0:00
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,60,30,25,28,62,17,01/08/11 0:00
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,43,43,11,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,140,10,63,1,150,81,01/08/11 0:00
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,60,0,29,-12,64,42,01/08/11 0:00
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,140,70,61,66,150,39,01/08/11 0:00
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,150,60,64,61,159,48,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,500,180,284,316,647,130,01/08/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,90,-230,311,-420,123,109,01/08/11 0:00
11,Tea,Darjeeling,Regular,Major Market,East,New York,340,170,132,199,320,44,01/08/11 0:00
12,Tea,Earl Grey,Regular,Major Market,East,New York,320,150,123,184,298,42,01/08/11 0:00
13,Tea,Green Tea,Regular,Major Market,East,New York,260,130,100,145,243,37,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,70,-260,173,-392,77,176,01/08/11 0:00
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,530,190,266,247,538,91,01/08/11 0:00
2,Coffee,Columbian,Regular,Major Market,East,New York,860,370,364,508,902,166,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,170,70,77,84,174,35,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,150,40,72,39,159,56,01/08/11 0:00
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,140,60,48,63,117,22,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,190,100,63,87,153,26,01/08/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,90,10,44,-10,104,63,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,100,40,47,57,125,35,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,70,20,36,29,89,31,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,60,30,25,26,62,18,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,80,20,41,21,89,32,01/08/11 0:00
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,200,70,64,61,159,48,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,170,-30,120,-58,138,57,01/08/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,50,0,29,-11,64,41,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,120,0,63,3,150,80,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,90,30,45,25,104,39,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,130,20,63,28,139,53,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,310,60,133,47,314,140,01/08/11 0:00
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,190,80,68,73,154,32,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,60,30,22,22,55,16,01/08/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,230,100,116,141,275,55,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,30,20,16,14,41,14,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,240,100,114,142,283,64,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,100,30,46,26,107,40,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,80,30,34,26,84,30,01/08/11 0:00
2,Coffee,Columbian,Regular,Major Market,South,Texas,840,340,311,345,672,109,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,150,70,52,54,119,27,01/08/11 0:00
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,110,40,52,41,130,46,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,250,120,123,184,298,42,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,210,110,100,145,243,37,01/08/11 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Utah,100,10,63,3,150,80,01/08/11 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Utah,70,30,45,26,104,38,01/08/11 0:00
13,Tea,Green Tea,Regular,Small Market,West,Utah,40,10,29,-12,64,42,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,130,60,61,68,150,38,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,140,60,64,61,159,48,01/08/11 0:00
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,120,-30,120,-57,138,56,01/08/11 0:00
1,Coffee,Amaretto,Regular,Small Market,West,Utah,130,40,50,33,109,33,01/08/11 0:00
2,Coffee,Columbian,Regular,Small Market,West,Utah,120,40,42,21,97,38,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,200,60,72,37,159,57,01/08/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,70,30,32,39,79,19,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,160,60,77,86,174,34,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,70,30,34,39,82,20,01/08/11 0:00
11,Tea,Darjeeling,Regular,Major Market,West,California,200,100,123,184,298,42,01/08/11 0:00
12,Tea,Earl Grey,Regular,Major Market,West,California,160,90,100,145,243,37,01/08/11 0:00
13,Tea,Green Tea,Regular,Major Market,West,California,80,20,52,41,130,46,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,280,140,132,197,320,45,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,590,240,311,344,672,110,01/08/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,West,California,100,40,52,52,119,28,01/08/11 0:00
1,Coffee,Amaretto,Regular,Major Market,West,California,100,-150,154,-192,86,67,01/08/11 0:00
2,Coffee,Columbian,Regular,Major Market,West,California,1130,520,364,508,902,166,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,200,-140,196,-189,165,100,01/08/11 0:00
4,Espresso,Caffe Latte,Regular,Major Market,West,California,510,170,266,230,527,92,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,390,60,173,69,408,176,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,650,250,295,362,681,121,01/08/11 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,460,190,295,362,681,121,01/08/11 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,360,130,266,230,527,92,01/08/11 0:00
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-260,284,-558,21,131,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,360,70,173,68,408,177,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,410,170,196,225,463,100,01/08/11 0:00
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,330,150,154,207,373,67,01/08/11 0:00
2,Coffee,Columbian,Regular,Small Market,West,Nevada,100,20,38,1,85,44,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,110,30,41,22,89,31,01/08/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,40,30,0,44,43,10,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,60,30,25,26,62,18,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,50,20,23,23,57,17,01/08/11 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,20,10,16,12,41,15,01/08/11 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,190,80,114,144,283,63,01/08/11 0:00
13,Tea,Green Tea,Regular,Small Market,West,Oregon,180,70,116,141,275,55,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,50,30,25,26,61,17,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,130,60,68,73,154,32,01/08/11 0:00
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,110,20,37,-15,88,59,01/08/11 0:00
2,Coffee,Columbian,Regular,Small Market,West,Oregon,140,40,47,11,113,55,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,100,40,34,26,84,30,01/08/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,100,20,49,12,108,47,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,100,30,46,26,107,40,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,270,90,145,112,288,60,01/08/11 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Washington,80,30,47,58,125,34,01/08/11 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Washington,60,30,36,28,89,32,01/08/11 0:00
13,Tea,Green Tea,Regular,Small Market,West,Washington,70,10,44,-11,104,64,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,190,80,90,104,223,56,01/08/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,100,50,48,62,117,23,01/08/11 0:00
2,Coffee,Columbian,Regular,Small Market,West,Washington,260,120,86,105,209,46,01/08/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,390,100,133,47,314,140,01/08/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,60,30,30,23,68,20,01/08/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,130,20,63,28,139,53,01/08/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,210,90,103,98,224,48,01/08/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,270,90,155,129,330,68,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,110,20,52,-3,134,76,01/09/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,110,40,53,40,133,45,01/09/11 0:00
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,80,10,45,10,109,50,01/09/11 0:00
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,90,20,51,37,120,37,01/09/11 0:00
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,120,50,61,70,149,32,01/09/11 0:00
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,310,140,123,199,322,45,01/09/11 0:00
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,130,50,58,62,141,32,01/09/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,250,120,100,157,261,39,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,230,110,81,125,212,34,01/09/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,170,60,60,58,160,51,01/09/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,260,140,123,197,322,46,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,110,50,58,64,141,31,01/09/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,210,110,100,157,261,39,01/09/11 0:00
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,170,80,81,125,212,34,01/09/11 0:00
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,130,40,60,59,160,50,01/09/11 0:00
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,400,140,162,191,412,96,01/09/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,310,140,122,171,318,61,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,690,280,253,326,628,116,01/09/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,580,210,249,230,531,94,01/09/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,510,210,253,326,628,116,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,260,120,122,171,318,61,01/09/11 0:00
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,430,140,249,230,531,94,01/09/11 0:00
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,590,210,302,331,716,147,01/09/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,50,40,0,47,46,11,01/09/11 0:00
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,50,20,19,19,51,16,01/09/11 0:00
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,70,20,33,10,77,32,01/09/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,30,10,15,4,37,17,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,60,30,23,27,62,17,01/09/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,90,10,44,-10,113,69,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,100,-10,104,-65,123,55,01/09/11 0:00
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,80,20,39,19,97,39,01/09/11 0:00
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,40,-10,24,-18,58,42,01/09/11 0:00
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,80,10,40,3,97,49,01/09/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,90,50,32,40,84,20,01/09/11 0:00
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,150,30,67,37,160,58,01/09/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,140,50,62,50,145,40,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,120,50,44,61,115,23,01/09/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,40,30,20,21,53,16,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,60,40,29,34,77,20,01/09/11 0:00
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,210,70,99,129,265,63,01/09/11 0:00
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,200,80,96,120,245,53,01/09/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,120,30,45,9,109,51,01/09/11 0:00
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,130,50,53,42,133,44,01/09/11 0:00
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,110,40,43,43,114,35,01/09/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,130,20,52,-4,134,77,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,360,130,155,129,330,68,01/09/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,130,70,57,79,161,41,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,110,60,51,74,134,25,01/09/11 0:00
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,90,30,46,46,120,36,01/09/11 0:00
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,130,10,62,3,159,85,01/09/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,80,30,33,31,81,22,01/09/11 0:00
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,150,30,67,34,159,59,01/09/11 0:00
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,230,40,93,24,238,114,01/09/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,200,70,85,86,212,56,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,210,80,83,79,194,46,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,110,20,67,36,160,59,01/09/11 0:00
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,100,40,62,49,145,41,01/09/11 0:00
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,110,50,44,61,115,23,01/09/11 0:00
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,60,30,23,25,61,17,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,140,20,62,3,159,85,01/09/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,110,40,48,34,120,42,01/09/11 0:00
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,240,110,103,135,275,64,01/09/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,50,20,33,31,81,22,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,110,20,67,36,159,58,01/09/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,140,50,83,79,194,46,01/09/11 0:00
11,Tea,Darjeeling,Regular,Major Market,East,Florida,90,50,35,47,93,20,01/09/11 0:00
13,Tea,Green Tea,Regular,Major Market,East,Florida,130,60,51,73,134,26,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,210,40,93,25,238,113,01/09/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,190,70,85,86,212,56,01/09/11 0:00
2,Coffee,Columbian,Regular,Major Market,East,Florida,230,100,99,128,265,64,01/09/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,210,80,96,120,245,53,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,70,10,45,9,109,51,01/09/11 0:00
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,70,30,29,34,77,20,01/09/11 0:00
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,50,20,20,19,53,17,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,90,-10,52,-46,104,77,01/09/11 0:00
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,300,100,155,129,330,68,01/09/11 0:00
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,540,460,60,690,614,51,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,70,10,40,3,97,49,01/09/11 0:00
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,50,20,19,18,51,17,01/09/11 0:00
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,46,46,12,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,100,10,44,-10,113,69,01/09/11 0:00
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,50,0,24,-18,58,42,01/09/11 0:00
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,110,50,49,49,128,38,01/09/11 0:00
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,130,50,55,50,148,50,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,420,90,302,137,577,147,01/09/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,80,-180,251,-353,119,99,01/09/11 0:00
11,Tea,Darjeeling,Regular,Major Market,East,New York,260,130,100,157,261,39,01/09/11 0:00
12,Tea,Earl Grey,Regular,Major Market,East,New York,320,150,123,197,322,46,01/09/11 0:00
13,Tea,Green Tea,Regular,Major Market,East,New York,210,100,81,125,212,34,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,60,-180,121,-292,72,144,01/09/11 0:00
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,550,240,249,332,604,94,01/09/11 0:00
2,Coffee,Columbian,Regular,Major Market,East,New York,750,320,316,463,842,162,01/09/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,150,60,69,82,169,35,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,140,30,67,37,160,58,01/09/11 0:00
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,140,60,48,68,127,25,01/09/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,150,70,51,74,134,25,01/09/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,120,0,62,3,159,85,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,120,60,57,79,161,41,01/09/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,90,40,46,46,120,36,01/09/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,40,20,19,19,51,16,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,70,20,33,12,77,31,01/09/11 0:00
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,170,70,55,50,148,50,01/09/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,140,-40,104,-65,123,55,01/09/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,40,0,24,-18,58,42,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,90,10,44,-12,113,70,01/09/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,70,10,39,19,97,39,01/09/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,140,30,67,36,159,58,01/09/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,210,40,93,24,238,114,01/09/11 0:00
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,170,80,61,70,149,32,01/09/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,90,50,29,34,77,20,01/09/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,190,80,96,122,245,52,01/09/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,40,30,20,19,53,17,01/09/11 0:00
